#EventID | Time | Latitude | Longitude | Depth/km | Author | Catalog | Contributor | ContributorID | MagType | Magnitude | MagAuthor | EventLocationName | EventType
2017p232059|2017-03-27T20:41:12|-42.281|173.800|22.3|GNS|GNS|GNS|2017p232059|M|3.1|GNS|15 km north-east of Kaikoura|earthquake
2017p232082|2017-03-27T20:53:25|-41.643|174.232|34.5|GNS|GNS|GNS|2017p232082|M|1.4|GNS|10 km east of Seddon|unknown
2017p232474|2017-03-28T00:22:23|-41.716|174.098|12.0|GNS|GNS|GNS|2017p232474|M|2.0|GNS|5 km south-east of Seddon|earthquake
2017p232661|2017-03-28T02:02:09|-41.710|174.102|12.0|GNS|GNS|GNS|2017p232661|M|1.8|GNS|5 km south-east of Seddon|earthquake
2017p232875|2017-03-28T03:56:02|-41.662|174.276|12.0|GNS|GNS|GNS|2017p232875|M|2.0|GNS|15 km east of Seddon|earthquake
2017p232890|2017-03-28T04:04:19|-41.583|174.620|12.0|GNS|GNS|GNS|2017p232890|M|2.0|GNS|35 km south of Wellington|earthquake
2017p232923|2017-03-28T04:21:46|-42.339|173.067|5.0|GNS|GNS|GNS|2017p232923|M|1.9|GNS|25 km north-east of Hanmer Springs|earthquake
2017p233112|2017-03-28T06:02:17|-41.666|174.111|26.1|GNS|GNS|GNS|2017p233112|M|1.6|GNS|Within 5 km of Seddon|unknown
2017p233218|2017-03-28T06:58:43|-42.003|173.705|5.0|GNS|GNS|GNS|2017p233218|M|2.8|GNS|40 km north of Kaikoura|earthquake
2017p233269|2017-03-28T07:25:57|-42.505|173.315|5.0|GNS|GNS|GNS|2017p233269|M|1.9|GNS|30 km west of Kaikoura|earthquake
2017p233280|2017-03-28T07:31:38|-42.121|173.788|10.2|GNS|GNS|GNS|2017p233280|M|1.7|GNS|30 km north of Kaikoura|unknown
2017p233391|2017-03-28T08:31:14|-42.225|173.545|5.0|GNS|GNS|GNS|2017p233391|M|2.0|GNS|20 km north-west of Kaikoura|earthquake
2017p233423|2017-03-28T08:47:58|-42.691|172.838|12.0|GNS|GNS|GNS|2017p233423|M|1.9|GNS|5 km north of Culverden|earthquake
2017p233469|2017-03-28T09:12:34|-42.228|173.720|5.0|GNS|GNS|GNS|2017p233469|M|1.8|GNS|15 km north of Kaikoura|earthquake
2017p233602|2017-03-28T10:23:16|-42.239|173.524|5.0|GNS|GNS|GNS|2017p233602|M|2.1|GNS|20 km north-west of Kaikoura|earthquake
2017p233617|2017-03-28T10:31:28|-41.651|174.293|15.1|GNS|GNS|GNS|2017p233617|M|1.5|GNS|15 km east of Seddon|unknown
2017p233626|2017-03-28T10:36:11|-42.647|173.063|5.0|GNS|GNS|GNS|2017p233626|M|1.8|GNS|20 km north-east of Culverden|earthquake
2017p233685|2017-03-28T11:07:26|-41.669|174.200|5.0|GNS|GNS|GNS|2017p233685|M|1.8|GNS|10 km east of Seddon|earthquake
2017p233706|2017-03-28T11:18:39|-42.438|173.450|27.0|GNS|GNS|GNS|2017p233706|M|1.9|GNS|15 km west of Kaikoura|unknown
2017p233862|2017-03-28T12:42:10|-41.893|173.966|12.0|GNS|GNS|GNS|2017p233862|M|2.3|GNS|25 km south of Seddon|earthquake
2017p233917|2017-03-28T13:11:20|-41.890|173.961|12.0|GNS|GNS|GNS|2017p233917|M|2.3|GNS|25 km south of Seddon|earthquake
2017p234018|2017-03-28T14:05:00|-42.192|173.531|5.0|GNS|GNS|GNS|2017p234018|M|2.9|GNS|25 km north-west of Kaikoura|earthquake
2017p234037|2017-03-28T14:14:56|-41.689|174.344|5.0|GNS|GNS|GNS|2017p234037|M|2.7|GNS|20 km east of Seddon|earthquake
2017p234044|2017-03-28T14:18:56|-41.678|174.176|5.0|GNS|GNS|GNS|2017p234044|M|2.3|GNS|5 km east of Seddon|earthquake
2017p234077|2017-03-28T14:36:16|-42.088|173.725|5.0|GNS|GNS|GNS|2017p234077|M|2.3|GNS|30 km north of Kaikoura|earthquake
2017p234168|2017-03-28T15:24:59|-42.223|173.585|5.0|GNS|GNS|GNS|2017p234168|M|1.6|GNS|20 km north of Kaikoura|earthquake
2017p234183|2017-03-28T15:33:10|-41.702|174.155|13.2|GNS|GNS|GNS|2017p234183|M|1.5|GNS|5 km south-east of Seddon|unknown
2017p234280|2017-03-28T16:24:28|-42.472|173.113|10.2|GNS|GNS|GNS|2017p234280|M|1.7|GNS|20 km east of Hanmer Springs|unknown
2017p234312|2017-03-28T16:41:36|-41.742|174.137|12.0|GNS|GNS|GNS|2017p234312|M|2.0|GNS|5 km south-east of Seddon|earthquake
2017p234342|2017-03-28T16:57:51|-41.691|174.173|5.0|GNS|GNS|GNS|2017p234342|M|1.9|GNS|5 km east of Seddon|earthquake
2017p234370|2017-03-28T17:12:43|-42.655|172.752|12.0|GNS|GNS|GNS|2017p234370|M|2.2|GNS|15 km north-west of Culverden|earthquake
2017p234377|2017-03-28T17:16:29|-42.400|173.637|16.7|GNS|GNS|GNS|2017p234377|M|1.9|GNS|Within 5 km of Kaikoura|unknown
2017p234403|2017-03-28T17:30:24|-42.523|173.102|5.0|GNS|GNS|GNS|2017p234403|M|2.0|GNS|20 km east of Hanmer Springs|earthquake
2017p234483|2017-03-28T18:12:56|-41.782|174.193|19.5|GNS|GNS|GNS|2017p234483|M|1.9|GNS|15 km south-east of Seddon|unknown
2017p234656|2017-03-28T19:44:49|-41.535|172.356|14.8|GNS|GNS|GNS|2017p234656|M|1.9|GNS|25 km north of Murchison|unknown
2017p234659|2017-03-28T19:46:32|-41.538|172.389|5.0|GNS|GNS|GNS|2017p234659|M|2.1|GNS|25 km north of Murchison|earthquake
2017p234769|2017-03-28T20:45:24|-41.689|174.170|11.8|GNS|GNS|GNS|2017p234769|M|1.7|GNS|5 km east of Seddon|unknown
2017p234834|2017-03-28T21:19:37|-42.443|173.534|8.4|GNS|GNS|GNS|2017p234834|M|3.8|GNS|10 km west of Kaikoura|earthquake
2017p234922|2017-03-28T22:06:34|-42.035|173.770|5.0|GNS|GNS|GNS|2017p234922|M|2.6|GNS|40 km north of Kaikoura|earthquake
2017p234960|2017-03-28T22:27:06|-41.765|174.165|16.7|GNS|GNS|GNS|2017p234960|M|1.1|GNS|10 km south-east of Seddon|unknown
2017p234975|2017-03-28T22:34:55|-42.343|173.498|5.0|GNS|GNS|GNS|2017p234975|M|2.4|GNS|15 km north-west of Kaikoura|earthquake
2017p234995|2017-03-28T22:45:36|-42.187|173.529|5.0|GNS|GNS|GNS|2017p234995|M|2.0|GNS|25 km north-west of Kaikoura|earthquake
2017p235048|2017-03-28T23:13:37|-41.657|172.624|59.8|GNS|GNS|GNS|2017p235048|M|2.3|GNS|20 km north-west of St Arnaud|earthquake
2017p235238|2017-03-29T00:55:07|-41.327|174.672|30.1|GNS|GNS|GNS|2017p235238|M|2.1|GNS|5 km south-west of Wellington|unknown
2017p235486|2017-03-29T03:07:13|-42.157|173.651|5.5|GNS|GNS|GNS|2017p235486|M|2.1|GNS|25 km north of Kaikoura|unknown
2017p235539|2017-03-29T03:35:20|-41.699|174.283|8.0|GNS|GNS|GNS|2017p235539|M|2.0|GNS|15 km east of Seddon|unknown
2017p235597|2017-03-29T04:05:41|-41.840|174.215|10.2|GNS|GNS|GNS|2017p235597|M|2.0|GNS|20 km south-east of Seddon|unknown
2017p235616|2017-03-29T04:16:42|-41.997|173.888|20.5|GNS|GNS|GNS|2017p235616|M|2.0|GNS|35 km south-west of Seddon|unknown
2017p235768|2017-03-29T05:37:03|-41.813|174.269|17.2|GNS|GNS|GNS|2017p235768|M|2.4|GNS|20 km south-east of Seddon|unknown
2017p235840|2017-03-29T06:15:46|-41.699|174.159|12.3|GNS|GNS|GNS|2017p235840|M|1.7|GNS|5 km south-east of Seddon|unknown
2017p235896|2017-03-29T06:45:47|-42.145|173.703|28.9|GNS|GNS|GNS|2017p235896|M|3.0|GNS|25 km north of Kaikoura|earthquake
2017p236033|2017-03-29T07:58:48|-41.982|173.722|25.2|GNS|GNS|GNS|2017p236033|M|2.3|GNS|45 km south-west of Seddon|unknown
2017p236059|2017-03-29T08:12:31|-42.252|173.867|21.9|GNS|GNS|GNS|2017p236059|M|2.0|GNS|20 km north-east of Kaikoura|unknown
2017p236227|2017-03-29T09:41:49|-42.134|173.662|6.7|GNS|GNS|GNS|2017p236227|M|3.5|GNS|25 km north of Kaikoura|earthquake
2017p236241|2017-03-29T09:49:26|-42.168|173.705|25.2|GNS|GNS|GNS|2017p236241|M|2.3|GNS|25 km north of Kaikoura|unknown
2017p236250|2017-03-29T09:54:00|-42.516|173.359|5.2|GNS|GNS|GNS|2017p236250|M|4.0|GNS|25 km south-west of Kaikoura|earthquake
2017p236277|2017-03-29T10:08:46|-42.527|173.255|5.0|GNS|GNS|GNS|2017p236277|M|3.0|GNS|30 km north of Cheviot|earthquake
2017p236321|2017-03-29T10:32:09|-42.378|173.060|13.4|GNS|GNS|GNS|2017p236321|M|1.9|GNS|20 km north-east of Hanmer Springs|unknown
2017p236381|2017-03-29T11:03:50|-42.218|173.679|33.6|GNS|GNS|GNS|2017p236381|M|2.4|GNS|20 km north of Kaikoura|unknown
2017p236443|2017-03-29T11:36:54|-41.731|174.281|11.3|GNS|GNS|GNS|2017p236443|M|2.2|GNS|15 km east of Seddon|unknown
2017p236451|2017-03-29T11:41:15|-42.057|173.648|18.6|GNS|GNS|GNS|2017p236451|M|2.1|GNS|35 km north of Kaikoura|unknown
2017p236534|2017-03-29T12:25:03|-42.559|173.487|24.2|GNS|GNS|GNS|2017p236534|M|2.3|GNS|20 km south-west of Kaikoura|unknown
2017p236671|2017-03-29T13:38:18|-42.501|173.427|10.2|GNS|GNS|GNS|2017p236671|M|2.0|GNS|20 km south-west of Kaikoura|unknown
2017p236690|2017-03-29T13:48:44|-41.590|174.647|30.3|GNS|GNS|GNS|2017p236690|M|1.9|GNS|35 km south of Wellington|unknown
2017p236717|2017-03-29T14:03:17|-41.696|174.107|10.2|GNS|GNS|GNS|2017p236717|M|1.7|GNS|Within 5 km of Seddon|unknown
2017p236776|2017-03-29T14:34:38|-41.403|174.077|9.9|GNS|GNS|GNS|2017p236776|M|1.9|GNS|10 km south-east of Picton|unknown
2017p236848|2017-03-29T15:12:25|-42.549|173.488|18.6|GNS|GNS|GNS|2017p236848|M|2.1|GNS|20 km south-west of Kaikoura|unknown
2017p236852|2017-03-29T15:14:50|-41.658|174.304|8.5|GNS|GNS|GNS|2017p236852|M|1.5|GNS|15 km east of Seddon|unknown
2017p236880|2017-03-29T15:30:04|-43.238|172.261|15.8|GNS|GNS|GNS|2017p236880|M|1.4|GNS|5 km north-east of Oxford|unknown
2017p236987|2017-03-29T16:26:44|-41.311|174.770|19.8|GNS|GNS|GNS|2017p236987|M|1.6|GNS|Within 5 km of Wellington|unknown
2017p237058|2017-03-29T17:04:43|-41.315|174.766|19.8|GNS|GNS|GNS|2017p237058|M|1.8|GNS|Within 5 km of Wellington|unknown
2017p237119|2017-03-29T17:37:25|-42.819|172.001|9.0|GNS|GNS|GNS|2017p237119|M|2.0|GNS|35 km east of Arthur's Pass|unknown
2017p237199|2017-03-29T18:19:39|-42.351|173.726|24.7|GNS|GNS|GNS|2017p237199|M|2.4|GNS|5 km north-east of Kaikoura|unknown
2017p237350|2017-03-29T19:40:04|-42.397|173.863|23.3|GNS|GNS|GNS|2017p237350|M|2.3|GNS|15 km east of Kaikoura|unknown
2017p237374|2017-03-29T19:53:03|-41.762|174.177|14.8|GNS|GNS|GNS|2017p237374|M|1.7|GNS|10 km south-east of Seddon|unknown
2017p237747|2017-03-29T23:12:06|-41.682|174.277|10.0|GNS|GNS|GNS|2017p237747|M|3.1|GNS|15 km east of Seddon|earthquake
2017p237821|2017-03-29T23:51:17|-42.269|173.727|28.0|GNS|GNS|GNS|2017p237821|M|2.7|GNS|15 km north of Kaikoura|unknown
2017p237826|2017-03-29T23:54:02|-41.708|174.266|17.7|GNS|GNS|GNS|2017p237826|M|2.6|GNS|15 km east of Seddon|unknown
2017p237885|2017-03-30T00:25:18|-42.323|173.739|9.9|GNS|GNS|GNS|2017p237885|M|1.9|GNS|5 km north-east of Kaikoura|earthquake
2017p238032|2017-03-30T01:43:51|-42.235|173.460|5.0|GNS|GNS|GNS|2017p238032|M|1.8|GNS|25 km north-west of Kaikoura|earthquake
2017p238173|2017-03-30T02:58:45|-41.614|172.618|5.0|GNS|GNS|GNS|2017p238173|M|3.0|GNS|25 km north-west of St Arnaud|earthquake
2017p238231|2017-03-30T03:29:55|-42.257|173.765|7.9|GNS|GNS|GNS|2017p238231|M|3.1|GNS|15 km north-east of Kaikoura|earthquake
2017p238309|2017-03-30T04:10:55|-42.709|172.742|12.0|GNS|GNS|GNS|2017p238309|M|2.3|GNS|10 km north-west of Culverden|earthquake
2017p238346|2017-03-30T04:30:53|-41.668|174.207|6.6|GNS|GNS|GNS|2017p238346|M|1.9|GNS|10 km east of Seddon|unknown
2017p238546|2017-03-30T06:17:29|-42.286|173.623|12.0|GNS|GNS|GNS|2017p238546|M|2.3|GNS|10 km north of Kaikoura|earthquake
2017p238565|2017-03-30T06:27:49|-42.320|172.354|5.0|GNS|GNS|GNS|2017p238565|M|2.0|GNS|45 km north-west of Hanmer Springs|earthquake
2017p238574|2017-03-30T06:32:37|-41.595|174.418|14.8|GNS|GNS|GNS|2017p238574|M|1.7|GNS|30 km east of Seddon|unknown
2017p238676|2017-03-30T07:27:05|-42.295|173.804|25.2|GNS|GNS|GNS|2017p238676|M|1.6|GNS|15 km north-east of Kaikoura|unknown
2017p238681|2017-03-30T07:29:33|-41.700|174.134|16.0|GNS|GNS|GNS|2017p238681|M|1.6|GNS|5 km south-east of Seddon|unknown
2017p238760|2017-03-30T08:11:43|-41.752|174.190|11.9|GNS|GNS|GNS|2017p238760|M|3.1|GNS|10 km south-east of Seddon|earthquake
2017p238788|2017-03-30T08:26:32|-41.635|174.287|5.0|GNS|GNS|GNS|2017p238788|M|1.7|GNS|15 km east of Seddon|earthquake
2017p238793|2017-03-30T08:29:12|-41.629|174.287|5.0|GNS|GNS|GNS|2017p238793|M|1.9|GNS|15 km east of Seddon|earthquake
2017p238810|2017-03-30T08:38:15|-42.184|173.558|5.0|GNS|GNS|GNS|2017p238810|M|2.3|GNS|25 km north-west of Kaikoura|earthquake
2017p238822|2017-03-30T08:44:37|-41.740|174.189|12.0|GNS|GNS|GNS|2017p238822|M|2.7|GNS|10 km south-east of Seddon|earthquake
2017p238960|2017-03-30T09:58:02|-41.670|174.222|16.7|GNS|GNS|GNS|2017p238960|M|1.8|GNS|10 km east of Seddon|unknown
2017p239053|2017-03-30T10:47:31|-42.534|173.425|5.0|GNS|GNS|GNS|2017p239053|M|2.1|GNS|25 km south-west of Kaikoura|earthquake
2017p239144|2017-03-30T11:36:21|-41.696|174.138|17.0|GNS|GNS|GNS|2017p239144|M|2.0|GNS|5 km south-east of Seddon|unknown
2017p239206|2017-03-30T12:08:59|-42.187|173.536|5.0|GNS|GNS|GNS|2017p239206|M|2.5|GNS|25 km north-west of Kaikoura|earthquake
2017p239401|2017-03-30T13:53:03|-42.436|173.549|5.0|GNS|GNS|GNS|2017p239401|M|2.2|GNS|10 km west of Kaikoura|earthquake
2017p239527|2017-03-30T15:00:30|-42.314|173.115|5.0|GNS|GNS|GNS|2017p239527|M|2.4|GNS|30 km north-east of Hanmer Springs|earthquake
2017p239580|2017-03-30T15:28:35|-41.773|174.174|8.9|GNS|GNS|GNS|2017p239580|M|2.5|GNS|10 km south-east of Seddon|earthquake
2017p239861|2017-03-30T17:58:14|-42.218|173.666|5.0|GNS|GNS|GNS|2017p239861|M|1.7|GNS|20 km north of Kaikoura|earthquake
2017p239997|2017-03-30T19:10:36|-42.680|172.749|5.0|GNS|GNS|GNS|2017p239997|M|2.2|GNS|10 km north-west of Culverden|earthquake
2017p240021|2017-03-30T19:23:20|-42.657|172.931|22.3|GNS|GNS|GNS|2017p240021|M|2.3|GNS|15 km north-east of Culverden|unknown
2017p240117|2017-03-30T20:14:36|-41.721|174.134|15.5|GNS|GNS|GNS|2017p240117|M|1.8|GNS|5 km south-east of Seddon|unknown
2017p240316|2017-03-30T22:00:32|-42.517|173.186|5.0|GNS|GNS|GNS|2017p240316|M|2.3|GNS|25 km east of Hanmer Springs|earthquake
2017p240563|2017-03-31T00:12:13|-41.685|174.260|15.5|GNS|GNS|GNS|2017p240563|M|2.1|GNS|15 km east of Seddon|unknown
2017p240672|2017-03-31T01:10:23|-41.704|174.345|33.0|GNS|GNS|GNS|2017p240672|M|2.0|GNS|20 km east of Seddon|earthquake
2017p240711|2017-03-31T01:30:53|-43.469|172.746|10.2|GNS|GNS|GNS|2017p240711|M|1.9|GNS|10 km north-east of Christchurch|unknown
2017p240772|2017-03-31T02:03:22|-41.660|174.304|19.1|GNS|GNS|GNS|2017p240772|M|2.2|GNS|15 km east of Seddon|unknown
2017p240809|2017-03-31T02:23:10|-41.645|174.392|22.3|GNS|GNS|GNS|2017p240809|M|2.1|GNS|25 km east of Seddon|unknown
2017p240930|2017-03-31T03:27:55|-41.980|173.838|5.0|GNS|GNS|GNS|2017p240930|M|2.2|GNS|35 km south-west of Seddon|earthquake
2017p241041|2017-03-31T04:26:59|-42.338|173.510|5.0|GNS|GNS|GNS|2017p241041|M|2.8|GNS|15 km north-west of Kaikoura|earthquake
2017p241059|2017-03-31T04:36:44|-42.633|173.080|19.1|GNS|GNS|GNS|2017p241059|M|2.2|GNS|20 km south-east of Hanmer Springs|unknown
2017p241064|2017-03-31T04:38:55|-41.932|174.003|20.9|GNS|GNS|GNS|2017p241064|M|2.4|GNS|25 km south of Seddon|unknown
2017p241185|2017-03-31T05:43:23|-41.329|172.411|5.0|GNS|GNS|GNS|2017p241185|M|2.4|GNS|25 km east of Karamea|earthquake
2017p241217|2017-03-31T06:00:55|-41.825|174.069|15.8|GNS|GNS|GNS|2017p241217|M|1.9|GNS|15 km south of Seddon|unknown
2017p241289|2017-03-31T06:39:00|-42.017|173.717|19.1|GNS|GNS|GNS|2017p241289|M|2.1|GNS|40 km north of Kaikoura|unknown
2017p241395|2017-03-31T07:35:37|-42.215|173.692|9.2|GNS|GNS|GNS|2017p241395|M|2.5|GNS|20 km north of Kaikoura|earthquake
2017p241529|2017-03-31T08:46:40|-42.092|173.767|9.8|GNS|GNS|GNS|2017p241529|M|2.9|GNS|30 km north of Kaikoura|earthquake
2017p241541|2017-03-31T08:52:56|-42.106|173.790|26.6|GNS|GNS|GNS|2017p241541|M|2.2|GNS|30 km north of Kaikoura|unknown
2017p241624|2017-03-31T09:37:24|-42.307|173.853|11.5|GNS|GNS|GNS|2017p241624|M|2.6|GNS|15 km north-east of Kaikoura|earthquake
2017p241636|2017-03-31T09:44:07|-42.416|173.379|11.1|GNS|GNS|GNS|2017p241636|M|2.1|GNS|20 km west of Kaikoura|unknown
2017p241788|2017-03-31T11:04:54|-42.653|172.819|20.5|GNS|GNS|GNS|2017p241788|M|2.2|GNS|10 km north of Culverden|unknown
2017p241833|2017-03-31T11:28:45|-41.219|174.525|16.0|GNS|GNS|GNS|2017p241833|M|1.6|GNS|20 km west of Wellington|unknown
2017p242197|2017-03-31T14:42:42|-41.211|174.661|34.8|GNS|GNS|GNS|2017p242197|M|2.3|GNS|10 km north-west of Wellington|unknown
2017p242291|2017-03-31T15:33:06|-41.742|174.286|21.4|GNS|GNS|GNS|2017p242291|M|1.7|GNS|15 km south-east of Seddon|unknown
2017p242371|2017-03-31T16:15:45|-41.738|174.292|10.9|GNS|GNS|GNS|2017p242371|M|2.0|GNS|15 km east of Seddon|unknown
2017p242479|2017-03-31T17:13:10|-41.609|174.385|12.9|GNS|GNS|GNS|2017p242479|M|1.5|GNS|25 km east of Seddon|earthquake
2017p242486|2017-03-31T17:16:35|-42.265|173.809|22.3|GNS|GNS|GNS|2017p242486|M|2.1|GNS|15 km north-east of Kaikoura|unknown
2017p242781|2017-03-31T19:53:59|-41.666|174.216|13.9|GNS|GNS|GNS|2017p242781|M|2.1|GNS|10 km east of Seddon|unknown
2017p242805|2017-03-31T20:06:35|-42.203|173.638|29.8|GNS|GNS|GNS|2017p242805|M|2.0|GNS|20 km north of Kaikoura|unknown
2017p243001|2017-03-31T21:51:10|-42.521|173.443|18.6|GNS|GNS|GNS|2017p243001|M|2.2|GNS|20 km south-west of Kaikoura|unknown
2017p243064|2017-03-31T22:24:35|-42.462|173.365|13.9|GNS|GNS|GNS|2017p243064|M|2.4|GNS|25 km west of Kaikoura|unknown
2017p243252|2017-04-01T00:04:53|-41.937|174.021|26.1|GNS|GNS|GNS|2017p243252|M|2.3|GNS|25 km south of Seddon|unknown
2017p243651|2017-04-01T03:37:30|-41.725|174.158|19.3|GNS|GNS|GNS|2017p243651|M|2.6|GNS|5 km south-east of Seddon|unknown
2017p243679|2017-04-01T03:52:41|-43.170|172.890|5.3|GNS|GNS|GNS|2017p243679|M|2.1|GNS|10 km east of Amberley|earthquake
2017p243829|2017-04-01T05:12:05|-42.577|173.283|24.2|GNS|GNS|GNS|2017p243829|M|2.3|GNS|25 km north of Cheviot|unknown
2017p244072|2017-04-01T07:21:57|-41.621|174.359|11.3|GNS|GNS|GNS|2017p244072|M|1.9|GNS|20 km east of Seddon|unknown
2017p244073|2017-04-01T07:22:35|-41.738|174.156|9.2|GNS|GNS|GNS|2017p244073|M|1.9|GNS|10 km south-east of Seddon|unknown
2017p244193|2017-04-01T08:26:33|-42.641|173.208|8.6|GNS|GNS|GNS|2017p244193|M|2.4|GNS|20 km north of Cheviot|earthquake
2017p244305|2017-04-01T09:26:05|-42.051|173.674|14.8|GNS|GNS|GNS|2017p244305|M|2.4|GNS|35 km north of Kaikoura|unknown
2017p244524|2017-04-01T11:22:27|-42.261|173.803|31.7|GNS|GNS|GNS|2017p244524|M|2.7|GNS|15 km north-east of Kaikoura|unknown
2017p244563|2017-04-01T11:43:31|-42.231|173.558|25.2|GNS|GNS|GNS|2017p244563|M|2.5|GNS|20 km north-west of Kaikoura|unknown
2017p244633|2017-04-01T12:20:30|-42.610|173.177|28.0|GNS|GNS|GNS|2017p244633|M|2.4|GNS|20 km north of Cheviot|unknown
2017p244718|2017-04-01T13:06:12|-41.820|174.237|19.5|GNS|GNS|GNS|2017p244718|M|1.8|GNS|20 km south-east of Seddon|unknown
2017p244792|2017-04-01T13:44:42|-42.424|173.702|20.9|GNS|GNS|GNS|2017p244792|M|2.2|GNS|Within 5 km of Kaikoura|unknown
2017p244823|2017-04-01T14:01:49|-42.676|172.814|7.8|GNS|GNS|GNS|2017p244823|M|3.0|GNS|10 km north of Culverden|earthquake
2017p244888|2017-04-01T14:36:33|-41.636|174.202|18.6|GNS|GNS|GNS|2017p244888|M|1.6|GNS|10 km east of Seddon|unknown
2017p244892|2017-04-01T14:38:58|-42.067|173.790|28.0|GNS|GNS|GNS|2017p244892|M|2.3|GNS|35 km north of Kaikoura|unknown
2017p245007|2017-04-01T15:39:52|-42.527|173.310|26.1|GNS|GNS|GNS|2017p245007|M|2.4|GNS|30 km north of Cheviot|unknown
2017p245065|2017-04-01T16:11:03|-42.304|173.678|23.3|GNS|GNS|GNS|2017p245065|M|2.1|GNS|10 km north of Kaikoura|unknown
2017p245090|2017-04-01T16:24:23|-42.413|173.392|16.7|GNS|GNS|GNS|2017p245090|M|1.5|GNS|20 km west of Kaikoura|unknown
2017p245510|2017-04-01T20:08:04|-41.698|174.236|5.7|GNS|GNS|GNS|2017p245510|M|1.9|GNS|10 km east of Seddon|unknown
2017p245525|2017-04-01T20:15:51|-42.698|172.730|20.5|GNS|GNS|GNS|2017p245525|M|2.3|GNS|10 km north-west of Culverden|unknown
2017p245975|2017-04-02T00:15:38|-41.619|174.088|23.3|GNS|GNS|GNS|2017p245975|M|1.7|GNS|5 km north of Seddon|unknown
2017p246040|2017-04-02T00:50:19|-42.482|173.718|5.0|GNS|GNS|GNS|2017p246040|M|2.2|GNS|5 km south of Kaikoura|earthquake
2017p246257|2017-04-02T02:45:48|-41.707|174.155|8.0|GNS|GNS|GNS|2017p246257|M|2.4|GNS|5 km south-east of Seddon|earthquake
2017p246561|2017-04-02T05:28:02|-42.378|172.769|14.7|GNS|GNS|GNS|2017p246561|ML|2.4|GNS|15 km north of Hanmer Springs|earthquake
2017p246600|2017-04-02T05:48:44|-41.741|174.245|14.1|GNS|GNS|GNS|2017p246600|M|2.3|GNS|15 km south-east of Seddon|unknown
2017p246603|2017-04-02T05:50:09|-41.724|174.239|12.0|GNS|GNS|GNS|2017p246603|M|1.9|GNS|15 km south-east of Seddon|unknown
2017p246977|2017-04-02T09:09:23|-42.545|173.171|5.0|GNS|GNS|GNS|2017p246977|M|2.2|GNS|25 km east of Hanmer Springs|earthquake
2017p246996|2017-04-02T09:19:36|-41.660|174.213|12.0|GNS|GNS|GNS|2017p246996|M|2.5|GNS|10 km east of Seddon|earthquake
2017p247039|2017-04-02T09:42:42|-41.767|174.093|13.2|GNS|GNS|GNS|2017p247039|M|1.5|GNS|10 km south of Seddon|unknown
2017p247123|2017-04-02T10:27:12|-41.331|174.912|17.5|GNS|GNS|GNS|2017p247123|M|2.1|GNS|10 km south-east of Wellington|earthquake
2017p247193|2017-04-02T11:04:48|-41.991|173.692|5.0|GNS|GNS|GNS|2017p247193|M|1.6|GNS|45 km north of Kaikoura|earthquake
2017p247263|2017-04-02T11:42:01|-41.919|174.074|5.1|GNS|GNS|GNS|2017p247263|M|3.3|GNS|25 km south of Seddon|earthquake
2017p247345|2017-04-02T12:25:29|-42.711|172.762|12.0|GNS|GNS|GNS|2017p247345|M|3.2|GNS|10 km north-west of Culverden|earthquake
2017p247359|2017-04-02T12:33:12|-42.356|173.515|5.0|GNS|GNS|GNS|2017p247359|M|2.2|GNS|10 km west of Kaikoura|earthquake
2017p247689|2017-04-02T15:29:08|-42.025|173.713|5.0|GNS|GNS|GNS|2017p247689|M|2.1|GNS|40 km north of Kaikoura|earthquake
2017p247783|2017-04-02T16:18:49|-42.215|173.550|5.0|GNS|GNS|GNS|2017p247783|M|1.7|GNS|20 km north-west of Kaikoura|earthquake
2017p247881|2017-04-02T17:10:59|-42.296|173.535|10.4|GNS|GNS|GNS|2017p247881|M|2.7|GNS|15 km north-west of Kaikoura|earthquake
2017p247996|2017-04-02T18:12:33|-42.897|172.981|8.4|GNS|GNS|GNS|2017p247996|M|2.4|GNS|15 km south-east of Culverden|earthquake
2017p248273|2017-04-02T20:40:20|-42.207|172.801|27.3|GNS|GNS|GNS|2017p248273|M|2.6|GNS|30 km north of Hanmer Springs|earthquake
2017p248406|2017-04-02T21:50:43|-41.635|174.202|19.6|GNS|GNS|GNS|2017p248406|M|2.6|GNS|10 km east of Seddon|earthquake
2017p248595|2017-04-02T23:31:52|-41.780|174.262|19.7|GNS|GNS|GNS|2017p248595|M|1.9|GNS|20 km south-east of Seddon|earthquake
2017p248598|2017-04-02T23:33:13|-41.737|174.348|10.2|GNS|GNS|GNS|2017p248598|M|1.9|GNS|20 km east of Seddon|unknown
2017p248623|2017-04-02T23:46:40|-42.661|172.769|5.1|GNS|GNS|GNS|2017p248623|ML|2.3|GNS|10 km north-west of Culverden|earthquake
2017p248764|2017-04-03T01:01:51|-41.621|174.247|12.0|GNS|GNS|GNS|2017p248764|M|2.4|GNS|15 km east of Seddon|earthquake
2017p249353|2017-04-03T06:15:28|-42.533|173.284|13.9|GNS|GNS|GNS|2017p249353|M|2.2|GNS|30 km north of Cheviot|unknown
2017p249484|2017-04-03T07:25:09|-42.312|173.895|29.4|GNS|GNS|GNS|2017p249484|M|2.5|GNS|20 km north-east of Kaikoura|earthquake
2017p249523|2017-04-03T07:46:15|-41.598|174.115|42.5|GNS|GNS|GNS|2017p249523|M|1.8|GNS|5 km north-east of Seddon|unknown
